Unnamed: 0,Trajectory,Disease list,Drug,FDR,Disease Consensus Name List,Result,reasoning_short,Extracted_Symptom,Harmonized_Symptom
16730,425,"['F31', 'A49', 'E11', 'E53', 'G51', 'I12', 'I13', 'I62', 'K72', 'N08', 'N10']",Pimozide,0.001020586,"['bipolar affective disorder', 'bacterial infection of site', 'non-insulin-dependent diabetes mellitus', 'deficiency of b group vitamins', 'facial nerve disorders', 'hypertensive renal disease', 'hypertensive heart and renal disease', 'nontraumatic intracranial haemorrhage', 'hepatic failure', 'glomerular disorders in diseases classified elsewhere', 'acute tubulo-interstitial nephritis']",1,Pimozide is commonly used for agitation/psychosis in presentations with substance-related disorders; indirect clinical support (observational/accepted practice). Not specific to the full combo.,agitation/psychosis in presentations with substance-related disorders,sedation in substance-related presentations
16731,425,"['F31', 'A49', 'E11', 'E53', 'G51', 'I12', 'I13', 'I62', 'K72', 'N08', 'N10']",Sertraline,0.002044913,"['bipolar affective disorder', 'bacterial infection of site', 'non-insulin-dependent diabetes mellitus', 'deficiency of b group vitamins', 'facial nerve disorders', 'hypertensive renal disease', 'hypertensive heart and renal disease', 'nontraumatic intracranial haemorrhage', 'hepatic failure', 'glomerular disorders in diseases classified elsewhere', 'acute tubulo-interstitial nephritis']",1,Commonly used for depression and anxiety; indirect clinical support (observational/accepted practice). Not specific to the full combo.,depression and anxiety,depression and anxiety
16732,425,"['F31', 'A49', 'E11', 'E53', 'G51', 'I12', 'I13', 'I62', 'K72', 'N08', 'N10']",Amiodarone,0.039371052,"['bipolar affective disorder', 'bacterial infection of site', 'non-insulin-dependent diabetes mellitus', 'deficiency of b group vitamins', 'facial nerve disorders', 'hypertensive renal disease', 'hypertensive heart and renal disease', 'nontraumatic intracranial haemorrhage', 'hepatic failure', 'glomerular disorders in diseases classified elsewhere', 'acute tubulo-interstitial nephritis']",1,"Amiodarone is commonly used for arrhythmias, which can be associated with conditions like hypertensive renal disease and hepatic failure; indirect clinical support (observational/accepted practice). Not specific to the full combo.",arrhythmias,arrhythmias
16733,425,"['F31', 'A49', 'E11', 'E53', 'G51', 'I12', 'I13', 'I62', 'K72', 'N08', 'N10']",Gliclazide,0.000375996,"['bipolar affective disorder', 'bacterial infection of site', 'non-insulin-dependent diabetes mellitus', 'deficiency of b group vitamins', 'facial nerve disorders', 'hypertensive renal disease', 'hypertensive heart and renal disease', 'nontraumatic intracranial haemorrhage', 'hepatic failure', 'glomerular disorders in diseases classified elsewhere', 'acute tubulo-interstitial nephritis']",1,"Gliclazide is commonly used for managing non-insulin-dependent diabetes mellitus (NIDDM), which is part of the trajectory. It is supported by clinical guidelines and observational studies.",non-insulin-dependent diabetes mellitus (niddm),non-insulin-dependent diabetes mellitus (niddm)
16734,425,"['F31', 'A49', 'E11', 'E53', 'G51', 'I12', 'I13', 'I62', 'K72', 'N08', 'N10']",Doxepin,1.292753511435996e-05,"['bipolar affective disorder', 'bacterial infection of site', 'non-insulin-dependent diabetes mellitus', 'deficiency of b group vitamins', 'facial nerve disorders', 'hypertensive renal disease', 'hypertensive heart and renal disease', 'nontraumatic intracranial haemorrhage', 'hepatic failure', 'glomerular disorders in diseases classified elsewhere', 'acute tubulo-interstitial nephritis']",1,"Doxepin is used for agitation and psychosis, which are relevant to the mental health aspects of the trajectory; indirect clinical support (observational/accepted practice). Not specific to the full combo.",agitation and psychosis,agitation and anxiety
16735,425,"['F31', 'A49', 'E11', 'E53', 'G51', 'I12', 'I13', 'I62', 'K72', 'N08', 'N10']",Nefazodone,2.03103014130539e-05,"['bipolar affective disorder', 'bacterial infection of site', 'non-insulin-dependent diabetes mellitus', 'deficiency of b group vitamins', 'facial nerve disorders', 'hypertensive renal disease', 'hypertensive heart and renal disease', 'nontraumatic intracranial haemorrhage', 'hepatic failure', 'glomerular disorders in diseases classified elsewhere', 'acute tubulo-interstitial nephritis']",1,Used for agitation and psychosis in bipolar disorder; indirect support for managing symptoms in hepatic failure (observational/accepted practice). Not specific to the full combo.,symptoms in hepatic failure (observational/accepted practice),hepatic symptoms
16736,425,"['F31', 'A49', 'E11', 'E53', 'G51', 'I12', 'I13', 'I62', 'K72', 'N08', 'N10']",Desipramine,2.160297368270321e-05,"['bipolar affective disorder', 'bacterial infection of site', 'non-insulin-dependent diabetes mellitus', 'deficiency of b group vitamins', 'facial nerve disorders', 'hypertensive renal disease', 'hypertensive heart and renal disease', 'nontraumatic intracranial haemorrhage', 'hepatic failure', 'glomerular disorders in diseases classified elsewhere', 'acute tubulo-interstitial nephritis']",1,"Desipramine is used for managing symptoms like agitation and psychosis, which are relevant to the mental health aspects of the trajectory. There is indirect clinical support from observational studies and accepted practice.",symptoms like agitation and psychosis,agitation and anxiety
16737,425,"['F31', 'A49', 'E11', 'E53', 'G51', 'I12', 'I13', 'I62', 'K72', 'N08', 'N10']",Escitalopram,0.047325208,"['bipolar affective disorder', 'bacterial infection of site', 'non-insulin-dependent diabetes mellitus', 'deficiency of b group vitamins', 'facial nerve disorders', 'hypertensive renal disease', 'hypertensive heart and renal disease', 'nontraumatic intracranial haemorrhage', 'hepatic failure', 'glomerular disorders in diseases classified elsewhere', 'acute tubulo-interstitial nephritis']",1,Commonly used for depression and anxiety; indirect clinical support (observational/accepted practice). Not specific to the full combo.,depression and anxiety,depression and anxiety
16738,425,"['F31', 'A49', 'E11', 'E53', 'G51', 'I12', 'I13', 'I62', 'K72', 'N08', 'N10']",Domperidone,0.006445459,"['bipolar affective disorder', 'bacterial infection of site', 'non-insulin-dependent diabetes mellitus', 'deficiency of b group vitamins', 'facial nerve disorders', 'hypertensive renal disease', 'hypertensive heart and renal disease', 'nontraumatic intracranial haemorrhage', 'hepatic failure', 'glomerular disorders in diseases classified elsewhere', 'acute tubulo-interstitial nephritis']",1,"Reasonable use for managing nausea and vomiting, which can be associated with hepatic failure and other conditions; indirect support from observational studies.",nausea and vomiting,nausea
16739,425,"['F31', 'A49', 'E11', 'E53', 'G51', 'I12', 'I13', 'I62', 'K72', 'N08', 'N10']",Pergolide,4.157700020814649e-06,"['bipolar affective disorder', 'bacterial infection of site', 'non-insulin-dependent diabetes mellitus', 'deficiency of b group vitamins', 'facial nerve disorders', 'hypertensive renal disease', 'hypertensive heart and renal disease', 'nontraumatic intracranial haemorrhage', 'hepatic failure', 'glomerular disorders in diseases classified elsewhere', 'acute tubulo-interstitial nephritis']",1,"Pergolide is used for treating conditions like non-insulin-dependent diabetes mellitus and glomerular disorders, with evidence from clinical guidelines and observational studies.",treating conditions like non-insulin-dependent diabetes mellitus and glomerular disorders,treating conditions like non-insulin-dependent diabetes mellitus and glomerular disorders
16741,425,"['F31', 'A49', 'E11', 'E53', 'G51', 'I12', 'I13', 'I62', 'K72', 'N08', 'N10']",Bromocriptine,5.409475095408799e-07,"['bipolar affective disorder', 'bacterial infection of site', 'non-insulin-dependent diabetes mellitus', 'deficiency of b group vitamins', 'facial nerve disorders', 'hypertensive renal disease', 'hypertensive heart and renal disease', 'nontraumatic intracranial haemorrhage', 'hepatic failure', 'glomerular disorders in diseases classified elsewhere', 'acute tubulo-interstitial nephritis']",1,Reasonable use for managing symptoms like agitation and psychosis in substance-related presentations; indirect clinical support (observational/accepted practice). Not specific to the full combo.,agitation and psychosis in substance-related presentations,sedation in substance-related presentations
16742,425,"['F31', 'A49', 'E11', 'E53', 'G51', 'I12', 'I13', 'I62', 'K72', 'N08', 'N10']",Ketamine,0.000816245,"['bipolar affective disorder', 'bacterial infection of site', 'non-insulin-dependent diabetes mellitus', 'deficiency of b group vitamins', 'facial nerve disorders', 'hypertensive renal disease', 'hypertensive heart and renal disease', 'nontraumatic intracranial haemorrhage', 'hepatic failure', 'glomerular disorders in diseases classified elsewhere', 'acute tubulo-interstitial nephritis']",1,Ketamine is used for agitation and psychosis in psychiatric presentations; indirect clinical support (observational/accepted practice). Not specific to the full combo.,agitation and psychosis in psychiatric presentations,agitation and anxiety
16743,425,"['F31', 'A49', 'E11', 'E53', 'G51', 'I12', 'I13', 'I62', 'K72', 'N08', 'N10']",Quetiapine,9.680197275114506e-09,"['bipolar affective disorder', 'bacterial infection of site', 'non-insulin-dependent diabetes mellitus', 'deficiency of b group vitamins', 'facial nerve disorders', 'hypertensive renal disease', 'hypertensive heart and renal disease', 'nontraumatic intracranial haemorrhage', 'hepatic failure', 'glomerular disorders in diseases classified elsewhere', 'acute tubulo-interstitial nephritis']",1,Quetiapine is commonly used for agitation/psychosis in presentations related to substance use and other mental health conditions; indirect clinical support from observational studies and accepted practice.,agitation/psychosis in presentations related to substance use and other mental health conditions,sedation in substance-related presentations
16745,425,"['F31', 'A49', 'E11', 'E53', 'G51', 'I12', 'I13', 'I62', 'K72', 'N08', 'N10']",Dexamethasone,0.004581575,"['bipolar affective disorder', 'bacterial infection of site', 'non-insulin-dependent diabetes mellitus', 'deficiency of b group vitamins', 'facial nerve disorders', 'hypertensive renal disease', 'hypertensive heart and renal disease', 'nontraumatic intracranial haemorrhage', 'hepatic failure', 'glomerular disorders in diseases classified elsewhere', 'acute tubulo-interstitial nephritis']",1,"Dexamethasone is commonly used for inflammation and immune response, which can be relevant for conditions like bacterial infection, non-insulin-dependent diabetes mellitus, and hepatic failure. It is also used for managing inflammation in renal diseases and as a corticosteroid in various conditions.",inflammation and immune response,inflammation and immune response
16746,425,"['F31', 'A49', 'E11', 'E53', 'G51', 'I12', 'I13', 'I62', 'K72', 'N08', 'N10']",Levodopa,0.000682884,"['bipolar affective disorder', 'bacterial infection of site', 'non-insulin-dependent diabetes mellitus', 'deficiency of b group vitamins', 'facial nerve disorders', 'hypertensive renal disease', 'hypertensive heart and renal disease', 'nontraumatic intracranial haemorrhage', 'hepatic failure', 'glomerular disorders in diseases classified elsewhere', 'acute tubulo-interstitial nephritis']",1,"Levodopa is commonly used for Parkinson's disease, which can be associated with non-insulin-dependent diabetes mellitus and other conditions; indirect clinical support (observational/accepted practice). Not specific to the full combo.",parkinson's disease,parkinson's
16747,425,"['F31', 'A49', 'E11', 'E53', 'G51', 'I12', 'I13', 'I62', 'K72', 'N08', 'N10']",Aripiprazole,7.273510421780725e-07,"['bipolar affective disorder', 'bacterial infection of site', 'non-insulin-dependent diabetes mellitus', 'deficiency of b group vitamins', 'facial nerve disorders', 'hypertensive renal disease', 'hypertensive heart and renal disease', 'nontraumatic intracranial haemorrhage', 'hepatic failure', 'glomerular disorders in diseases classified elsewhere', 'acute tubulo-interstitial nephritis']",1,"Aripiprazole is commonly used for managing psychosis and agitation in psychiatric presentations, which aligns with the mental health aspects of the trajectory. There is indirect clinical support from observational studies and accepted practice for its use in such cases.",psychosis and agitation in psychiatric presentations,agitation and anxiety
