,Trajectory,Drug,Disease list,Disease Consensus Name List,PubMed count,PubMed count avg
1415,351,Auranofin,"['A02', 'A48', 'A69', 'B07', 'B36', 'B44', 'B49', 'B86', 'C11', 'C26', 'C41', 'C45', 'C50', 'C60', 'C66', 'C69', 'C76', 'C84', 'C88', 'D03', 'D07', 'D31', 'D34', 'D51', 'D89', 'E07', 'E22', 'E23', 'E27', 'E46', 'E74', 'E85', 'F52', 'G24', 'G52', 'G90', 'G92', 'H21', 'H31', 'H55', 'H61', 'J02', 'J11', 'J12', 'J61', 'K11', 'K41', 'L25', 'L60', 'L80', 'L81', 'M12', 'M60', 'N11', 'N34', 'N36', 'N50']","['salmonella infections', 'bacterial diseases', 'spirochaetal infections', 'viral warts', 'superficial mycoses', 'aspergillosis', 'mycosis', 'scabies', 'malignant neoplasm of nasopharynx', 'malignant neoplasm of ill-defined digestive organs', 'malignant neoplasm of bone and articular cartilage of sites', 'mesothelioma', 'malignant neoplasm of breast', 'malignant neoplasm of penis', 'malignant neoplasm of ureter', 'malignant neoplasm of eye and adnexa', 'malignant neoplasm of ill-defined sites', 'peripheral and cutaneous t-cell lymphomas', 'malignant immunoproliferative diseases', 'melanoma in situ', 'carcinoma in situ of genital organs', 'benign neoplasm of eye and adnexa', 'benign neoplasm of thyroid gland', 'vitamin b12 deficiency anaemia', 'disorders involving the immune mechanism', 'disorders of thyroid', 'hyperfunction of pituitary gland', 'hypofunction and disorders of pituitary gland', 'disorders of adrenal gland', 'protein-energy malnutrition', 'disorders of carbohydrate metabolism', 'amyloidosis', 'sexual dysfunction', 'dystonia', 'disorders of cranial nerves', 'disorders of autonomic nervous system', 'toxic encephalopathy', 'disorders of iris and ciliary body', 'disorders of choroid', 'nystagmus and irregular eye movements', 'disorders of external ear', 'acute pharyngitis', 'influenza virus', 'viral pneumonia', 'pneumoconiosis due to asbestos and mineral fibres', 'diseases of salivary glands', 'femoral hernia', 'contact dermatitis', 'nail disorders', 'vitiligo', 'disorders of pigmentation', 'specific arthropathies', 'myositis', 'chronic tubulo-interstitial nephritis', 'urethritis and urethral syndrome', 'disorders of urethra', 'disorders of male genital organs']","[1, 86, 1, 0, 0, 1, 8, 0, 0, 0, 6, 2, 42, 0, 0, 2, 0, 56, 30, 1, 0, 2, 0, 0, 3, 0, 0, 0, 0, 0, 3, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8, 0, 2, 0, 5, 0, 0, 1, 26, 1, 0, 0, 0]",5.178571428571429
1416,209,Limaprost,"['G46', 'I63', 'I64', 'I66']","['vascular syndromes of brain in cerebrovascular diseases', 'cerebral infarction', 'stroke', 'occlusion and stenosis of cerebral arteries']","[0, 1, 1, 0]",0.5
1417,74,Copper,"['E11', 'E66', 'E78', 'E79', 'G47']","['non-insulin-dependent diabetes mellitus', 'obesity', 'disorders of lipoprotein metabolism and lipidaemias', 'disorders of purine and pyrimidine metabolism', 'sleep disorders']","[396, 782, 561, 1083]",705.5
1418,210_305,Nilotinib,"['M43', 'M48', 'M51', 'M54', 'M96', 'G54', 'H61']","['deforming dorsopathies', 'spondylopathies', 'intervertebral disk disorders', 'dorsalgia', 'postprocedural musculoskeletal disorders', 'nerve root and plexus disorders', 'disorders of external ear']","[0, 7, 0, 3, 0, 1, 0]",1.5714285714285714
1419,248,Lovastatin,"['M11', 'M17', 'M21', 'M71', 'M93', 'M94']","['crystal arthropathies', 'gonarthrosis [arthrosis of knee]', 'acquired deformities of limbs', 'bursopathies', 'osteochondropathies', 'disorders of cartilage']","[4, 9, 0, 0, 0, 21]",5.666666666666667
1420,244,Ulobetasol,"['L71', 'K70', 'D53', 'F05', 'G31']","['rosacea', 'alcoholic liver disease', 'nutritional anaemias', 'delirium', 'degenerative diseases of nervous system']","[0, 0, 0, 0, 0]",0.0
1421,436,Romidepsin,"['H02', 'C44', 'D22', 'D23', 'L57', 'L82']","['disorders of eyelid', 'malignant neoplasms of skin', 'melanocytic naevi', 'benign neoplasms of skin', 'skin changes due to chronic exposure to nonionising radiation', 'seborrhoeic keratosis']","[0, 68, 0, 72, 0, 0]",23.333333333333332
1422,5,Oxaprozin,"['A49', 'B27', 'J03', 'J11', 'J38', 'L50']","['bacterial infection of site', 'infectious mononucleosis', 'acute tonsillitis', 'influenza virus', 'diseases of vocal cords and larynx', 'urticaria']","[0, 0, 0, 0, 0, 0]",0.0
1423,27,Proguanil,"['G40', 'G41', 'G47', 'G81', 'G91']","['epilepsy', 'status epilepticus', 'sleep disorders', 'hemiplegia', 'hydrocephalus']","[9, 0, 2, 0, 0]",2.2
1424,290,Flunisolide,"['K51', 'D73', 'J04', 'K29', 'A69', 'D16', 'D21', 'L50', 'N10', 'N62']","['ulcerative colitis', 'diseases of spleen', 'acute laryngitis and tracheitis', 'gastritis and duodenitis', 'spirochaetal infections', 'benign neoplasm of bone and articular cartilage', 'benign neoplasms of connective and soft tissue', 'urticaria', 'acute tubulo-interstitial nephritis', 'hypertrophy of breast']","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",0.1
1425,346,Technetium Tc-99m tetrofosmin,"['N10', 'N18', 'B02', 'B25', 'H10', 'I13', 'N05']","['acute tubulo-interstitial nephritis', 'chronic renal failure', 'zoster [herpes zoster]', 'cytomegaloviral disease', 'conjunctivitis', 'hypertensive heart and renal disease', 'minor glomerular abnormality']","[0, 8, 0, 0, 0, 24, 0]",4.571428571428571
1426,408,Dimethyl sulfoxide,"['K83', 'K85', 'K86', 'B18', 'C22', 'C24', 'C25', 'K80', 'K81', 'K82']","['diseases of biliary tract', 'acute pancreatitis', 'diseases of pancreas', 'chronic viral hepatitis', 'malignant neoplasm of liver and intrahepatic bile ducts', 'malignant neoplasm of parts of biliary tract', 'malignant neoplasm of pancreas', 'cholelithiasis', 'cholecystitis', 'diseases of gallbladder']","[9, 37, 77, 9, 217, 0, 32, 23, 1, 5]",41.0
1427,74,Ixazomib,"['E11', 'E66', 'E78', 'E79', 'G47']","['non-insulin-dependent diabetes mellitus', 'obesity', 'disorders of lipoprotein metabolism and lipidaemias', 'disorders of purine and pyrimidine metabolism', 'sleep disorders']","[0, 1, 1, 9, 1]",2.4
1428,416,Oxymetazoline,"['L82', 'M54', 'M79']","['seborrhoeic keratosis', 'dorsalgia', 'soft tissue disorders']","[0, 0, 0]",0.0
1429,131,Aclidinium,"['F11', 'F13', 'F33', 'F43', 'F60']","['mental and behavioural disorders due to use of opioids', 'mental and behavioural disorders due to use of sedatives or hypnotics', 'recurrent depressive disorder', 'reaction to severe stress, and adjustment disorders', 'specific personality disorders']","[0, 0, 0, 0, 0]",0.0
1430,274,Conestat alfa,"['J47', 'J44', 'A16', 'B44', 'D52', 'J04', 'J39', 'L28', 'M00']","['bronchiectasis', 'chronic obstructive pulmonary disease', 'respiratory tuberculosis', 'aspergillosis', 'folate deficiency anaemia', 'acute laryngitis and tracheitis', 'diseases of upper respiratory tract', 'lichen simplex chronicus and prurigo', 'pyogenic arthritis']","[0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0
1431,346,Ergocalciferol,"['N10', 'N18', 'B02', 'B25', 'H10', 'I13', 'N05']","['acute tubulo-interstitial nephritis', 'chronic renal failure', 'zoster [herpes zoster]', 'cytomegaloviral disease', 'conjunctivitis', 'hypertensive heart and renal disease', 'minor glomerular abnormality']","[0, 298, 0, 0, 0, 922, 0]",174.28571428571428
1432,343,Tiapride,"['M89', 'F32', 'F60', 'G83']","['disorders of bone', 'depressive episode', 'specific personality disorders', 'paralytic syndromes']","[0, 1, 0, 0]",0.25
1433,72,Melperone,"['N18', 'D64', 'N19']","['chronic renal failure', 'anaemias', 'renal failure']","[0, 0, 0]",0.0
1434,394,Etonogestrel,"['B36', 'D34', 'E72', 'F09', 'G90', 'I10', 'I30', 'I33', 'I60', 'I78', 'J13', 'J30', 'K73', 'L08', 'L21', 'L23', 'L29', 'L71', 'L85', 'N02', 'N04', 'C74', 'E26', 'E29', 'G37', 'G96', 'H72', 'I68', 'J35', 'K09', 'L70', 'M14', 'N03', 'N49']","['superficial mycoses', 'benign neoplasm of thyroid gland', 'disorders of amino-acid metabolism', 'organic or symptomatic mental disorder', 'disorders of autonomic nervous system', 'essential (primary) hypertension', 'acute pericarditis', 'acute and subacute endocarditis', 'subarachnoid haemorrhage', 'diseases of capillaries', 'pneumonia due to streptococcus pneumoniae', 'vasomotor and allergic rhinitis', 'chronic hepatitis', 'local infections of skin and subcutaneous tissue', 'seborrhoeic dermatitis', 'allergic contact dermatitis', 'pruritus', 'rosacea', 'epidermal thickening', 'recurrent and persistent haematuria', 'nephrotic syndrome', 'malignant neoplasm of adrenal gland', 'hyperaldosteronism', 'testicular dysfunction', 'demyelinating diseases of central nervous system', 'disorders of central nervous system', 'perforation of tympanic membrane', 'cerebrovascular disorders in diseases classified elsewhere', 'chronic diseases of tonsils and adenoids', 'cysts of oral region', 'acne', 'arthropathies in diseases classified elsewhere', 'chronic nephritic syndrome', 'inflammatory disorders of male genital organs']","[0, 0, 1, 4, 0, 0, 1, 1, 0, 0, 0, 2, 0, 12, 0, 0, 3, 0, 0, 11, 0, 0, 1, 0, 0, 4, 0, 0, 0, 1, 25, 0, 0, 0]",1.9411764705882353
1435,392,Nilotinib,"['I77', 'H57', 'I70', 'I73', 'I74', 'L03']","['disorders of arteries and arterioles', 'disorders of eye and adnexa', 'atherosclerosis', 'peripheral vascular diseases', 'arterial embolism and thrombosis', 'cellulitis']","[104, 12, 37, 37, 40, 1]",38.5
1436,408,Repaglinide,"['K83', 'K85', 'K86', 'B18', 'C22', 'C24', 'C25', 'K80', 'K81', 'K82']","['diseases of biliary tract', 'acute pancreatitis', 'diseases of pancreas', 'chronic viral hepatitis', 'malignant neoplasm of liver and intrahepatic bile ducts', 'malignant neoplasm of parts of biliary tract', 'malignant neoplasm of pancreas', 'cholelithiasis', 'cholecystitis', 'diseases of gallbladder']","[0, 2, 1, 3, 0, 1, 0, 0, 0]",0.7777777777777778
1437,80,Bosentan,"['F17', 'J93']","['mental and behavioural disorders due to use of tobacco', 'pneumothorax']","[0, 2]",1.0
1438,299,Clomifene,"['G47', 'J30', 'F51']","['sleep disorders', 'vasomotor and allergic rhinitis', 'sleep disorders']","[7, 5, 7]",6.333333333333333
1439,67,Lenvatinib,"['B20', 'B24']","['human immunodeficiency virus [hiv] disease resulting in infectious and parasitic diseases', 'human immunodeficiency virus [hiv] disease']","[0, 0]",0.0
1440,203,Oxazepam,"['F32', 'F48', 'B37', 'F51', 'K02', 'K04', 'K08']","['depressive episode', 'neurotic disorders', 'candidiasis', 'sleep disorders', 'dental caries', 'diseases of pulp and periapical tissues', 'disorders of teeth and supporting structures']","[5, 41, 0, 79, 1, 0, 36]",23.142857142857142
1441,437,Dexfenfluramine,"['C61', 'C64', 'D40', 'I89']","['malignant neoplasm of prostate', 'malignant neoplasm of kidney, except renal pelvis', 'neoplasm of uncertain or unknown behaviour of male genital organs', 'non-infective disorders of lymphatic vessels and lymph nodes']","[0, 0, 0]",0.0
1442,133,Prednisolone,"['G40', 'G41', 'G81', 'J69', 'F70']","['epilepsy', 'status epilepticus', 'hemiplegia', 'pneumonitis due to solids and liquids', 'mild mental retardation']","[445, 86, 72, 922]",381.25
1443,64,Doxercalciferol,"['K76', 'K65']","['diseases of liver', 'peritonitis']","[4, 7]",5.5
1444,444,Tacrolimus,"['E10', 'E13', 'E16', 'H26', 'H33']","['insulin-dependent diabetes mellitus', 'specified diabetes mellitus', 'disorders of pancreatic internal secretion', 'cataract', 'retinal detachments and breaks']","[381, 2, 22, 43, 74]",104.4
1445,244,Vemurafenib,"['L71', 'K70', 'D53', 'F05', 'G31']","['rosacea', 'alcoholic liver disease', 'nutritional anaemias', 'delirium', 'degenerative diseases of nervous system']","[1, 0, 0, 1, 0]",0.4
1446,394,Suramin,"['B36', 'D34', 'E72', 'F09', 'G90', 'I10', 'I30', 'I33', 'I60', 'I78', 'J13', 'J30', 'K73', 'L08', 'L21', 'L23', 'L29', 'L71', 'L85', 'N02', 'N04', 'C74', 'E26', 'E29', 'G37', 'G96', 'H72', 'I68', 'J35', 'K09', 'L70', 'M14', 'N03', 'N49']","['superficial mycoses', 'benign neoplasm of thyroid gland', 'disorders of amino-acid metabolism', 'organic or symptomatic mental disorder', 'disorders of autonomic nervous system', 'essential (primary) hypertension', 'acute pericarditis', 'acute and subacute endocarditis', 'subarachnoid haemorrhage', 'diseases of capillaries', 'pneumonia due to streptococcus pneumoniae', 'vasomotor and allergic rhinitis', 'chronic hepatitis', 'local infections of skin and subcutaneous tissue', 'seborrhoeic dermatitis', 'allergic contact dermatitis', 'pruritus', 'rosacea', 'epidermal thickening', 'recurrent and persistent haematuria', 'nephrotic syndrome', 'malignant neoplasm of adrenal gland', 'hyperaldosteronism', 'testicular dysfunction', 'demyelinating diseases of central nervous system', 'disorders of central nervous system', 'perforation of tympanic membrane', 'cerebrovascular disorders in diseases classified elsewhere', 'chronic diseases of tonsils and adenoids', 'cysts of oral region', 'acne', 'arthropathies in diseases classified elsewhere', 'chronic nephritic syndrome', 'inflammatory disorders of male genital organs']","[0, 4, 42, 52, 4, 0, 0, 0, 6, 10, 0, 14, 5, 7, 0, 0, 3, 1, 50, 0, 27, 0, 1, 0, 75, 0, 0, 0, 0, 0, 0, 1]",9.4375
1447,238,Coccidioides immitis spherule,"['K25', 'K26', 'K70', 'D52', 'D62', 'F05']","['gastric ulcer', 'duodenal ulcer', 'alcoholic liver disease', 'folate deficiency anaemia', 'acute posthaemorrhagic anaemia', 'delirium']","[1, 1, 0, 0, 0]",0.4
1448,54,Tripelennamine,"['E87', 'F10', 'F17']","['disorders of fluid, electrolyte and acid-base balance', 'mental and behavioural disorders due to use of alcohol', 'mental and behavioural disorders due to use of tobacco']","[0, 11, 1]",4.0
1449,15_73,Nesiritide,"['E10', 'E14', 'E16']","['insulin-dependent diabetes mellitus', 'diabetes mellitus', 'disorders of pancreatic internal secretion']","[79, 1272, 2]",451.0
1450,374,Propacetamol,"['L95', 'C45', 'D89', 'E01', 'E72', 'G90', 'I10', 'I22', 'I33', 'I60', 'I78', 'J04', 'J13', 'K27', 'L08', 'L20', 'L21', 'L23', 'L29', 'L50', 'L71', 'L85', 'M05', 'M31', 'M45', 'M85', 'M96', 'N62']","['vasculitis limited to skin', 'mesothelioma', 'disorders involving the immune mechanism', 'iodine-deficiency-related thyroid disorders and allied conditions', 'disorders of amino-acid metabolism', 'disorders of autonomic nervous system', 'essential (primary) hypertension', 'subsequent myocardial infarction', 'acute and subacute endocarditis', 'subarachnoid haemorrhage', 'diseases of capillaries', 'acute laryngitis and tracheitis', 'pneumonia due to streptococcus pneumoniae', 'acute with perforation', 'local infections of skin and subcutaneous tissue', 'atopic dermatitis', 'seborrhoeic dermatitis', 'allergic contact dermatitis', 'pruritus', 'urticaria', 'rosacea', 'epidermal thickening', 'seropositive rheumatoid arthritis', 'necrotising vasculopathies', 'ankylosing spondylitis', 'disorders of bone density and structure', 'postprocedural musculoskeletal disorders', 'hypertrophy of breast']","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 6, 3, 1, 0, 0, 0, 1, 0, 6, 0, 0]",0.7142857142857143
1451,76,Salicylic acid,"['F10', 'K70']","['mental and behavioural disorders due to use of alcohol', 'alcoholic liver disease']","[17, 5]",11.0
1452,364,Hexylresorcinol,"['C65', 'C67', 'C68', 'N30', 'C66']","['malignant neoplasm of renal pelvis', 'malignant neoplasm of bladder', 'malignant neoplasm of urinary organs', 'cystitis', 'malignant neoplasm of ureter']","[0, 0, 0, 0, 0]",0.0
1453,76,Nifedipine,"['F10', 'K70']","['mental and behavioural disorders due to use of alcohol', 'alcoholic liver disease']","[62, 14]",38.0
1454,438,Belinostat,"['B37', 'C34', 'C38', 'C79', 'C80', 'D48', 'D63', 'D70', 'J82', 'M84']","['candidiasis', 'malignant neoplasm of bronchus and lung', 'malignant neoplasm of heart, mediastinum and pleura', 'secondary malignant neoplasm of specified sites', 'malignant neoplasm', 'neoplasm of uncertain or unknown behaviour of sites', 'anaemia in chronic diseases classified elsewhere', 'agranulocytosis', 'pulmonary eosinophilia', 'disorders of continuity of bone']","[0, 26, 1, 0, 232, 2, 0, 0, 0, 0]",26.1
1455,55,Mercaptopurine,"['F11', 'F13', 'F19']","['mental and behavioural disorders due to use of opioids', 'mental and behavioural disorders due to use of sedatives or hypnotics', 'mental and behavioural disorders due to multiple drug use and use of psychoactive substances']","[0, 49, 11]",20.0
1456,140,Entacapone,"['I20', 'I21', 'I25']","['angina pectoris', 'acute myocardial infarction', 'chronic ischaemic heart disease']","[0, 1, 1]",0.6666666666666666
1457,378,Diltiazem,"['F10', 'F13', 'F31', 'F60', 'G31', 'D53', 'E51', 'K08']","['mental and behavioural disorders due to use of alcohol', 'mental and behavioural disorders due to use of sedatives or hypnotics', 'bipolar affective disorder', 'specific personality disorders', 'degenerative diseases of nervous system', 'nutritional anaemias', 'thiamine deficiency', 'disorders of teeth and supporting structures']","[35, 142, 21, 1, 2, 0, 0, 295]",62.0
1458,411,Estradiol benzoate,"['G31', 'F10', 'F43']","['degenerative diseases of nervous system', 'mental and behavioural disorders due to use of alcohol', 'reaction to severe stress, and adjustment disorders']","[2, 3, 0]",1.6666666666666667
1459,351,Dipyrithione,"['A02', 'A48', 'A69', 'B07', 'B36', 'B44', 'B49', 'B86', 'C11', 'C26', 'C41', 'C45', 'C50', 'C60', 'C66', 'C69', 'C76', 'C84', 'C88', 'D03', 'D07', 'D31', 'D34', 'D51', 'D89', 'E07', 'E22', 'E23', 'E27', 'E46', 'E74', 'E85', 'F52', 'G24', 'G52', 'G90', 'G92', 'H21', 'H31', 'H55', 'H61', 'J02', 'J11', 'J12', 'J61', 'K11', 'K41', 'L25', 'L60', 'L80', 'L81', 'M12', 'M60', 'N11', 'N34', 'N36', 'N50']","['salmonella infections', 'bacterial diseases', 'spirochaetal infections', 'viral warts', 'superficial mycoses', 'aspergillosis', 'mycosis', 'scabies', 'malignant neoplasm of nasopharynx', 'malignant neoplasm of ill-defined digestive organs', 'malignant neoplasm of bone and articular cartilage of sites', 'mesothelioma', 'malignant neoplasm of breast', 'malignant neoplasm of penis', 'malignant neoplasm of ureter', 'malignant neoplasm of eye and adnexa', 'malignant neoplasm of ill-defined sites', 'peripheral and cutaneous t-cell lymphomas', 'malignant immunoproliferative diseases', 'melanoma in situ', 'carcinoma in situ of genital organs', 'benign neoplasm of eye and adnexa', 'benign neoplasm of thyroid gland', 'vitamin b12 deficiency anaemia', 'disorders involving the immune mechanism', 'disorders of thyroid', 'hyperfunction of pituitary gland', 'hypofunction and disorders of pituitary gland', 'disorders of adrenal gland', 'protein-energy malnutrition', 'disorders of carbohydrate metabolism', 'amyloidosis', 'sexual dysfunction', 'dystonia', 'disorders of cranial nerves', 'disorders of autonomic nervous system', 'toxic encephalopathy', 'disorders of iris and ciliary body', 'disorders of choroid', 'nystagmus and irregular eye movements', 'disorders of external ear', 'acute pharyngitis', 'influenza virus', 'viral pneumonia', 'pneumoconiosis due to asbestos and mineral fibres', 'diseases of salivary glands', 'femoral hernia', 'contact dermatitis', 'nail disorders', 'vitiligo', 'disorders of pigmentation', 'specific arthropathies', 'myositis', 'chronic tubulo-interstitial nephritis', 'urethritis and urethral syndrome', 'disorders of urethra', 'disorders of male genital organs']","[0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.037037037037037035
1460,212,Conjugated estrogens,"['F17', 'J01', 'J37', 'J38', 'J42', 'J43', 'J93', 'J02']","['mental and behavioural disorders due to use of tobacco', 'acute sinusitis', 'chronic laryngitis and laryngotracheitis', 'diseases of vocal cords and larynx', 'chronic bronchitis', 'emphysema', 'pneumothorax', 'acute pharyngitis']","[0, 0, 0, 3, 0, 0, 1, 0]",0.5
