"Trajectory","Disease.list","Drug","X","ICD_each","Disease.Name","result_pubmed_count"
"434","['B37', 'C34', 'C38']","Phentolamine",NA,"B37","Candidiasis",0
"434","['B37', 'C34', 'C38']","Phentolamine",NA,"C34","main bronchus cancer",0
"434","['B37', 'C34', 'C38']","Phentolamine",NA,"C38","mediastinal cancer",0
"434","['B37', 'C34', 'C38']","Fenoldopam",NA,"B37","Candidiasis",0
"434","['B37', 'C34', 'C38']","Fenoldopam",NA,"C34","main bronchus cancer",0
"434","['B37', 'C34', 'C38']","Fenoldopam",NA,"C38","mediastinal cancer",0
"434","['B37', 'C34', 'C38']","Apraclonidine",NA,"B37","Candidiasis",0
"434","['B37', 'C34', 'C38']","Apraclonidine",NA,"C34","main bronchus cancer",0
"434","['B37', 'C34', 'C38']","Apraclonidine",NA,"C38","mediastinal cancer",0
"434","['B37', 'C34', 'C38']","Flumazenil",NA,"B37","Candidiasis",0
"434","['B37', 'C34', 'C38']","Flumazenil",NA,"C34","main bronchus cancer",0
"434","['B37', 'C34', 'C38']","Flumazenil",NA,"C38","mediastinal cancer",0
"434","['B37', 'C34', 'C38']","Eugenol",NA,"B37","Candidiasis",54
"434","['B37', 'C34', 'C38']","Eugenol",NA,"C34","main bronchus cancer",0
"434","['B37', 'C34', 'C38']","Eugenol",NA,"C38","mediastinal cancer",0
"434","['B37', 'C34', 'C38']","Enzacamene",NA,"B37","Candidiasis",0
"434","['B37', 'C34', 'C38']","Enzacamene",NA,"C34","main bronchus cancer",0
"434","['B37', 'C34', 'C38']","Enzacamene",NA,"C38","mediastinal cancer",0
"434","['B37', 'C34', 'C38']","Pentosan polysulfate",NA,"B37","Candidiasis",0
"434","['B37', 'C34', 'C38']","Pentosan polysulfate",NA,"C34","main bronchus cancer",0
"434","['B37', 'C34', 'C38']","Pentosan polysulfate",NA,"C38","mediastinal cancer",0
"436","['H02', 'C44', 'D22', 'D23', 'L57', 'L82']","Kappadione",NA,"H02","eyelid disease",0
"436","['H02', 'C44', 'D22', 'D23', 'L57', 'L82']","Kappadione",NA,"C44","sebaceous carcinoma",0
"436","['H02', 'C44', 'D22', 'D23', 'L57', 'L82']","Kappadione",NA,"D22","Melanocytic nevus",0
"436","['H02', 'C44', 'D22', 'D23', 'L57', 'L82']","Kappadione",NA,"D23","Brooke-Spiegler syndrome",0
"436","['H02', 'C44', 'D22', 'D23', 'L57', 'L82']","Kappadione",NA,"L57","actinic keratosis",0
"436","['H02', 'C44', 'D22', 'D23', 'L57', 'L82']","Kappadione",NA,"L82","Seborrheic keratosis",0
"436","['H02', 'C44', 'D22', 'D23', 'L57', 'L82']","Turoctocog alfa pegol",NA,"H02","eyelid disease",0
"436","['H02', 'C44', 'D22', 'D23', 'L57', 'L82']","Turoctocog alfa pegol",NA,"C44","sebaceous carcinoma",0
"436","['H02', 'C44', 'D22', 'D23', 'L57', 'L82']","Turoctocog alfa pegol",NA,"D22","Melanocytic nevus",0
"436","['H02', 'C44', 'D22', 'D23', 'L57', 'L82']","Turoctocog alfa pegol",NA,"D23","Brooke-Spiegler syndrome",0
"436","['H02', 'C44', 'D22', 'D23', 'L57', 'L82']","Turoctocog alfa pegol",NA,"L57","actinic keratosis",0
"436","['H02', 'C44', 'D22', 'D23', 'L57', 'L82']","Turoctocog alfa pegol",NA,"L82","Seborrheic keratosis",0
"436","['H02', 'C44', 'D22', 'D23', 'L57', 'L82']","Vandetanib",NA,"H02","eyelid disease",0
"436","['H02', 'C44', 'D22', 'D23', 'L57', 'L82']","Vandetanib",NA,"C44","sebaceous carcinoma",0
"436","['H02', 'C44', 'D22', 'D23', 'L57', 'L82']","Vandetanib",NA,"D22","Melanocytic nevus",0
"436","['H02', 'C44', 'D22', 'D23', 'L57', 'L82']","Vandetanib",NA,"D23","Brooke-Spiegler syndrome",0
"436","['H02', 'C44', 'D22', 'D23', 'L57', 'L82']","Vandetanib",NA,"L57","actinic keratosis",0
"436","['H02', 'C44', 'D22', 'D23', 'L57', 'L82']","Vandetanib",NA,"L82","Seborrheic keratosis",0
"436","['H02', 'C44', 'D22', 'D23', 'L57', 'L82']","Afatinib",NA,"H02","eyelid disease",0
"436","['H02', 'C44', 'D22', 'D23', 'L57', 'L82']","Afatinib",NA,"C44","sebaceous carcinoma",0
"436","['H02', 'C44', 'D22', 'D23', 'L57', 'L82']","Afatinib",NA,"D22","Melanocytic nevus",0
"436","['H02', 'C44', 'D22', 'D23', 'L57', 'L82']","Afatinib",NA,"D23","Brooke-Spiegler syndrome",0
"436","['H02', 'C44', 'D22', 'D23', 'L57', 'L82']","Afatinib",NA,"L57","actinic keratosis",1
"436","['H02', 'C44', 'D22', 'D23', 'L57', 'L82']","Afatinib",NA,"L82","Seborrheic keratosis",0
"436","['H02', 'C44', 'D22', 'D23', 'L57', 'L82']","Foreskin keratinocyte (neonatal)",NA,"H02","eyelid disease",0
"436","['H02', 'C44', 'D22', 'D23', 'L57', 'L82']","Foreskin keratinocyte (neonatal)",NA,"C44","sebaceous carcinoma",0
"436","['H02', 'C44', 'D22', 'D23', 'L57', 'L82']","Foreskin keratinocyte (neonatal)",NA,"D22","Melanocytic nevus",0
"436","['H02', 'C44', 'D22', 'D23', 'L57', 'L82']","Foreskin keratinocyte (neonatal)",NA,"D23","Brooke-Spiegler syndrome",0
"436","['H02', 'C44', 'D22', 'D23', 'L57', 'L82']","Foreskin keratinocyte (neonatal)",NA,"L57","actinic keratosis",0
"436","['H02', 'C44', 'D22', 'D23', 'L57', 'L82']","Foreskin keratinocyte (neonatal)",NA,"L82","Seborrheic keratosis",1
"436","['H02', 'C44', 'D22', 'D23', 'L57', 'L82']","Pseudoephedrine",NA,"H02","eyelid disease",0
"436","['H02', 'C44', 'D22', 'D23', 'L57', 'L82']","Pseudoephedrine",NA,"C44","sebaceous carcinoma",0
"436","['H02', 'C44', 'D22', 'D23', 'L57', 'L82']","Pseudoephedrine",NA,"D22","Melanocytic nevus",0
"436","['H02', 'C44', 'D22', 'D23', 'L57', 'L82']","Pseudoephedrine",NA,"D23","Brooke-Spiegler syndrome",0
"436","['H02', 'C44', 'D22', 'D23', 'L57', 'L82']","Pseudoephedrine",NA,"L57","actinic keratosis",0
"436","['H02', 'C44', 'D22', 'D23', 'L57', 'L82']","Pseudoephedrine",NA,"L82","Seborrheic keratosis",0
"436","['H02', 'C44', 'D22', 'D23', 'L57', 'L82']","Foreskin fibroblast (neonatal)",NA,"H02","eyelid disease",0
"436","['H02', 'C44', 'D22', 'D23', 'L57', 'L82']","Foreskin fibroblast (neonatal)",NA,"C44","sebaceous carcinoma",0
"436","['H02', 'C44', 'D22', 'D23', 'L57', 'L82']","Foreskin fibroblast (neonatal)",NA,"D22","Melanocytic nevus",0
"436","['H02', 'C44', 'D22', 'D23', 'L57', 'L82']","Foreskin fibroblast (neonatal)",NA,"D23","Brooke-Spiegler syndrome",0
"436","['H02', 'C44', 'D22', 'D23', 'L57', 'L82']","Foreskin fibroblast (neonatal)",NA,"L57","actinic keratosis",0
"436","['H02', 'C44', 'D22', 'D23', 'L57', 'L82']","Foreskin fibroblast (neonatal)",NA,"L82","Seborrheic keratosis",1
"436","['H02', 'C44', 'D22', 'D23', 'L57', 'L82']","Cisplatin",NA,"H02","eyelid disease",0
"436","['H02', 'C44', 'D22', 'D23', 'L57', 'L82']","Cisplatin",NA,"C44","sebaceous carcinoma",9
"436","['H02', 'C44', 'D22', 'D23', 'L57', 'L82']","Cisplatin",NA,"D22","Melanocytic nevus",2
"436","['H02', 'C44', 'D22', 'D23', 'L57', 'L82']","Cisplatin",NA,"D23","Brooke-Spiegler syndrome",1
"436","['H02', 'C44', 'D22', 'D23', 'L57', 'L82']","Cisplatin",NA,"L57","actinic keratosis",2
"436","['H02', 'C44', 'D22', 'D23', 'L57', 'L82']","Cisplatin",NA,"L82","Seborrheic keratosis",1
"436","['H02', 'C44', 'D22', 'D23', 'L57', 'L82']","Carboplatin",NA,"H02","eyelid disease",1
"436","['H02', 'C44', 'D22', 'D23', 'L57', 'L82']","Carboplatin",NA,"C44","sebaceous carcinoma",4
"436","['H02', 'C44', 'D22', 'D23', 'L57', 'L82']","Carboplatin",NA,"D22","Melanocytic nevus",0
"436","['H02', 'C44', 'D22', 'D23', 'L57', 'L82']","Carboplatin",NA,"D23","Brooke-Spiegler syndrome",0
"436","['H02', 'C44', 'D22', 'D23', 'L57', 'L82']","Carboplatin",NA,"L57","actinic keratosis",3
"436","['H02', 'C44', 'D22', 'D23', 'L57', 'L82']","Carboplatin",NA,"L82","Seborrheic keratosis",0
"436","['H02', 'C44', 'D22', 'D23', 'L57', 'L82']","Danazol",NA,"H02","eyelid disease",0
"436","['H02', 'C44', 'D22', 'D23', 'L57', 'L82']","Danazol",NA,"C44","sebaceous carcinoma",0
"436","['H02', 'C44', 'D22', 'D23', 'L57', 'L82']","Danazol",NA,"D22","Melanocytic nevus",0
"436","['H02', 'C44', 'D22', 'D23', 'L57', 'L82']","Danazol",NA,"D23","Brooke-Spiegler syndrome",0
"436","['H02', 'C44', 'D22', 'D23', 'L57', 'L82']","Danazol",NA,"L57","actinic keratosis",0
"436","['H02', 'C44', 'D22', 'D23', 'L57', 'L82']","Danazol",NA,"L82","Seborrheic keratosis",0
"436","['H02', 'C44', 'D22', 'D23', 'L57', 'L82']","Amitriptyline",NA,"H02","eyelid disease",0
"436","['H02', 'C44', 'D22', 'D23', 'L57', 'L82']","Amitriptyline",NA,"C44","sebaceous carcinoma",0
"436","['H02', 'C44', 'D22', 'D23', 'L57', 'L82']","Amitriptyline",NA,"D22","Melanocytic nevus",0
"436","['H02', 'C44', 'D22', 'D23', 'L57', 'L82']","Amitriptyline",NA,"D23","Brooke-Spiegler syndrome",0
"436","['H02', 'C44', 'D22', 'D23', 'L57', 'L82']","Amitriptyline",NA,"L57","actinic keratosis",0
"436","['H02', 'C44', 'D22', 'D23', 'L57', 'L82']","Amitriptyline",NA,"L82","Seborrheic keratosis",0
"436","['H02', 'C44', 'D22', 'D23', 'L57', 'L82']","Meperidine",NA,"H02","eyelid disease",0
"436","['H02', 'C44', 'D22', 'D23', 'L57', 'L82']","Meperidine",NA,"C44","sebaceous carcinoma",0
"436","['H02', 'C44', 'D22', 'D23', 'L57', 'L82']","Meperidine",NA,"D22","Melanocytic nevus",0
"436","['H02', 'C44', 'D22', 'D23', 'L57', 'L82']","Meperidine",NA,"D23","Brooke-Spiegler syndrome",0
"436","['H02', 'C44', 'D22', 'D23', 'L57', 'L82']","Meperidine",NA,"L57","actinic keratosis",0
"436","['H02', 'C44', 'D22', 'D23', 'L57', 'L82']","Meperidine",NA,"L82","Seborrheic keratosis",0
"436","['H02', 'C44', 'D22', 'D23', 'L57', 'L82']","Imatinib",NA,"H02","eyelid disease",0
"436","['H02', 'C44', 'D22', 'D23', 'L57', 'L82']","Imatinib",NA,"C44","sebaceous carcinoma",0
"436","['H02', 'C44', 'D22', 'D23', 'L57', 'L82']","Imatinib",NA,"D22","Melanocytic nevus",1
"436","['H02', 'C44', 'D22', 'D23', 'L57', 'L82']","Imatinib",NA,"D23","Brooke-Spiegler syndrome",0
"436","['H02', 'C44', 'D22', 'D23', 'L57', 'L82']","Imatinib",NA,"L57","actinic keratosis",2
"436","['H02', 'C44', 'D22', 'D23', 'L57', 'L82']","Imatinib",NA,"L82","Seborrheic keratosis",0
"436","['H02', 'C44', 'D22', 'D23', 'L57', 'L82']","Verapamil",NA,"H02","eyelid disease",0
"436","['H02', 'C44', 'D22', 'D23', 'L57', 'L82']","Verapamil",NA,"C44","sebaceous carcinoma",0
"436","['H02', 'C44', 'D22', 'D23', 'L57', 'L82']","Verapamil",NA,"D22","Melanocytic nevus",0
"436","['H02', 'C44', 'D22', 'D23', 'L57', 'L82']","Verapamil",NA,"D23","Brooke-Spiegler syndrome",0
"436","['H02', 'C44', 'D22', 'D23', 'L57', 'L82']","Verapamil",NA,"L57","actinic keratosis",1
"436","['H02', 'C44', 'D22', 'D23', 'L57', 'L82']","Verapamil",NA,"L82","Seborrheic keratosis",0
"436","['H02', 'C44', 'D22', 'D23', 'L57', 'L82']","Tamoxifen",NA,"H02","eyelid disease",0
"436","['H02', 'C44', 'D22', 'D23', 'L57', 'L82']","Tamoxifen",NA,"C44","sebaceous carcinoma",1
"436","['H02', 'C44', 'D22', 'D23', 'L57', 'L82']","Tamoxifen",NA,"D22","Melanocytic nevus",1
"436","['H02', 'C44', 'D22', 'D23', 'L57', 'L82']","Tamoxifen",NA,"D23","Brooke-Spiegler syndrome",0
"436","['H02', 'C44', 'D22', 'D23', 'L57', 'L82']","Tamoxifen",NA,"L57","actinic keratosis",3
"436","['H02', 'C44', 'D22', 'D23', 'L57', 'L82']","Tamoxifen",NA,"L82","Seborrheic keratosis",0
"436","['H02', 'C44', 'D22', 'D23', 'L57', 'L82']","Ethanol",NA,"H02","eyelid disease",0
"436","['H02', 'C44', 'D22', 'D23', 'L57', 'L82']","Ethanol",NA,"C44","sebaceous carcinoma",1
"436","['H02', 'C44', 'D22', 'D23', 'L57', 'L82']","Ethanol",NA,"D22","Melanocytic nevus",0
"436","['H02', 'C44', 'D22', 'D23', 'L57', 'L82']","Ethanol",NA,"D23","Brooke-Spiegler syndrome",0
"436","['H02', 'C44', 'D22', 'D23', 'L57', 'L82']","Ethanol",NA,"L57","actinic keratosis",6
"436","['H02', 'C44', 'D22', 'D23', 'L57', 'L82']","Ethanol",NA,"L82","Seborrheic keratosis",2
"436","['H02', 'C44', 'D22', 'D23', 'L57', 'L82']","Azathioprine",NA,"H02","eyelid disease",0
"436","['H02', 'C44', 'D22', 'D23', 'L57', 'L82']","Azathioprine",NA,"C44","sebaceous carcinoma",2
"436","['H02', 'C44', 'D22', 'D23', 'L57', 'L82']","Azathioprine",NA,"D22","Melanocytic nevus",1
"436","['H02', 'C44', 'D22', 'D23', 'L57', 'L82']","Azathioprine",NA,"D23","Brooke-Spiegler syndrome",0
"436","['H02', 'C44', 'D22', 'D23', 'L57', 'L82']","Azathioprine",NA,"L57","actinic keratosis",12
"436","['H02', 'C44', 'D22', 'D23', 'L57', 'L82']","Azathioprine",NA,"L82","Seborrheic keratosis",0
"436","['H02', 'C44', 'D22', 'D23', 'L57', 'L82']","Nifedipine",NA,"H02","eyelid disease",0
"436","['H02', 'C44', 'D22', 'D23', 'L57', 'L82']","Nifedipine",NA,"C44","sebaceous carcinoma",0
"436","['H02', 'C44', 'D22', 'D23', 'L57', 'L82']","Nifedipine",NA,"D22","Melanocytic nevus",0
"436","['H02', 'C44', 'D22', 'D23', 'L57', 'L82']","Nifedipine",NA,"D23","Brooke-Spiegler syndrome",0
"436","['H02', 'C44', 'D22', 'D23', 'L57', 'L82']","Nifedipine",NA,"L57","actinic keratosis",0
"436","['H02', 'C44', 'D22', 'D23', 'L57', 'L82']","Nifedipine",NA,"L82","Seborrheic keratosis",0
"436","['H02', 'C44', 'D22', 'D23', 'L57', 'L82']","Human thrombin",NA,"H02","eyelid disease",0
"436","['H02', 'C44', 'D22', 'D23', 'L57', 'L82']","Human thrombin",NA,"C44","sebaceous carcinoma",0
"436","['H02', 'C44', 'D22', 'D23', 'L57', 'L82']","Human thrombin",NA,"D22","Melanocytic nevus",0
"436","['H02', 'C44', 'D22', 'D23', 'L57', 'L82']","Human thrombin",NA,"D23","Brooke-Spiegler syndrome",0
"436","['H02', 'C44', 'D22', 'D23', 'L57', 'L82']","Human thrombin",NA,"L57","actinic keratosis",0
"436","['H02', 'C44', 'D22', 'D23', 'L57', 'L82']","Human thrombin",NA,"L82","Seborrheic keratosis",0
"436","['H02', 'C44', 'D22', 'D23', 'L57', 'L82']","Vinblastine",NA,"H02","eyelid disease",0
"436","['H02', 'C44', 'D22', 'D23', 'L57', 'L82']","Vinblastine",NA,"C44","sebaceous carcinoma",1
"436","['H02', 'C44', 'D22', 'D23', 'L57', 'L82']","Vinblastine",NA,"D22","Melanocytic nevus",2
"436","['H02', 'C44', 'D22', 'D23', 'L57', 'L82']","Vinblastine",NA,"D23","Brooke-Spiegler syndrome",0
"436","['H02', 'C44', 'D22', 'D23', 'L57', 'L82']","Vinblastine",NA,"L57","actinic keratosis",0
"436","['H02', 'C44', 'D22', 'D23', 'L57', 'L82']","Vinblastine",NA,"L82","Seborrheic keratosis",1
"436","['H02', 'C44', 'D22', 'D23', 'L57', 'L82']","Fluphenazine",NA,"H02","eyelid disease",0
"436","['H02', 'C44', 'D22', 'D23', 'L57', 'L82']","Fluphenazine",NA,"C44","sebaceous carcinoma",0
"436","['H02', 'C44', 'D22', 'D23', 'L57', 'L82']","Fluphenazine",NA,"D22","Melanocytic nevus",0
"436","['H02', 'C44', 'D22', 'D23', 'L57', 'L82']","Fluphenazine",NA,"D23","Brooke-Spiegler syndrome",0
"436","['H02', 'C44', 'D22', 'D23', 'L57', 'L82']","Fluphenazine",NA,"L57","actinic keratosis",0
"436","['H02', 'C44', 'D22', 'D23', 'L57', 'L82']","Fluphenazine",NA,"L82","Seborrheic keratosis",0
"436","['H02', 'C44', 'D22', 'D23', 'L57', 'L82']","Loperamide",NA,"H02","eyelid disease",0
"436","['H02', 'C44', 'D22', 'D23', 'L57', 'L82']","Loperamide",NA,"C44","sebaceous carcinoma",0
"436","['H02', 'C44', 'D22', 'D23', 'L57', 'L82']","Loperamide",NA,"D22","Melanocytic nevus",0
"436","['H02', 'C44', 'D22', 'D23', 'L57', 'L82']","Loperamide",NA,"D23","Brooke-Spiegler syndrome",0
"436","['H02', 'C44', 'D22', 'D23', 'L57', 'L82']","Loperamide",NA,"L57","actinic keratosis",0
"436","['H02', 'C44', 'D22', 'D23', 'L57', 'L82']","Loperamide",NA,"L82","Seborrheic keratosis",0
"436","['H02', 'C44', 'D22', 'D23', 'L57', 'L82']","Dronedarone",NA,"H02","eyelid disease",0
"436","['H02', 'C44', 'D22', 'D23', 'L57', 'L82']","Dronedarone",NA,"C44","sebaceous carcinoma",0
"436","['H02', 'C44', 'D22', 'D23', 'L57', 'L82']","Dronedarone",NA,"D22","Melanocytic nevus",0
"436","['H02', 'C44', 'D22', 'D23', 'L57', 'L82']","Dronedarone",NA,"D23","Brooke-Spiegler syndrome",0
"436","['H02', 'C44', 'D22', 'D23', 'L57', 'L82']","Dronedarone",NA,"L57","actinic keratosis",0
"436","['H02', 'C44', 'D22', 'D23', 'L57', 'L82']","Dronedarone",NA,"L82","Seborrheic keratosis",0
"436","['H02', 'C44', 'D22', 'D23', 'L57', 'L82']","Ripretinib",NA,"H02","eyelid disease",0
"436","['H02', 'C44', 'D22', 'D23', 'L57', 'L82']","Ripretinib",NA,"C44","sebaceous carcinoma",0
"436","['H02', 'C44', 'D22', 'D23', 'L57', 'L82']","Ripretinib",NA,"D22","Melanocytic nevus",0
"436","['H02', 'C44', 'D22', 'D23', 'L57', 'L82']","Ripretinib",NA,"D23","Brooke-Spiegler syndrome",0
"436","['H02', 'C44', 'D22', 'D23', 'L57', 'L82']","Ripretinib",NA,"L57","actinic keratosis",1
"436","['H02', 'C44', 'D22', 'D23', 'L57', 'L82']","Ripretinib",NA,"L82","Seborrheic keratosis",0
"436","['H02', 'C44', 'D22', 'D23', 'L57', 'L82']","Glimepiride",NA,"H02","eyelid disease",0
"436","['H02', 'C44', 'D22', 'D23', 'L57', 'L82']","Glimepiride",NA,"C44","sebaceous carcinoma",0
"436","['H02', 'C44', 'D22', 'D23', 'L57', 'L82']","Glimepiride",NA,"D22","Melanocytic nevus",0
"436","['H02', 'C44', 'D22', 'D23', 'L57', 'L82']","Glimepiride",NA,"D23","Brooke-Spiegler syndrome",0
"436","['H02', 'C44', 'D22', 'D23', 'L57', 'L82']","Glimepiride",NA,"L57","actinic keratosis",0
"436","['H02', 'C44', 'D22', 'D23', 'L57', 'L82']","Glimepiride",NA,"L82","Seborrheic keratosis",0
"436","['H02', 'C44', 'D22', 'D23', 'L57', 'L82']","Glyburide",NA,"H02","eyelid disease",0
"436","['H02', 'C44', 'D22', 'D23', 'L57', 'L82']","Glyburide",NA,"C44","sebaceous carcinoma",0
"436","['H02', 'C44', 'D22', 'D23', 'L57', 'L82']","Glyburide",NA,"D22","Melanocytic nevus",0
"436","['H02', 'C44', 'D22', 'D23', 'L57', 'L82']","Glyburide",NA,"D23","Brooke-Spiegler syndrome",0
"436","['H02', 'C44', 'D22', 'D23', 'L57', 'L82']","Glyburide",NA,"L57","actinic keratosis",0
"436","['H02', 'C44', 'D22', 'D23', 'L57', 'L82']","Glyburide",NA,"L82","Seborrheic keratosis",0
"436","['H02', 'C44', 'D22', 'D23', 'L57', 'L82']","Zopiclone",NA,"H02","eyelid disease",0
"436","['H02', 'C44', 'D22', 'D23', 'L57', 'L82']","Zopiclone",NA,"C44","sebaceous carcinoma",0
"436","['H02', 'C44', 'D22', 'D23', 'L57', 'L82']","Zopiclone",NA,"D22","Melanocytic nevus",0
"436","['H02', 'C44', 'D22', 'D23', 'L57', 'L82']","Zopiclone",NA,"D23","Brooke-Spiegler syndrome",0
"436","['H02', 'C44', 'D22', 'D23', 'L57', 'L82']","Zopiclone",NA,"L57","actinic keratosis",0
"436","['H02', 'C44', 'D22', 'D23', 'L57', 'L82']","Zopiclone",NA,"L82","Seborrheic keratosis",0
"436","['H02', 'C44', 'D22', 'D23', 'L57', 'L82']","Budesonide",NA,"H02","eyelid disease",0
"436","['H02', 'C44', 'D22', 'D23', 'L57', 'L82']","Budesonide",NA,"C44","sebaceous carcinoma",0
"436","['H02', 'C44', 'D22', 'D23', 'L57', 'L82']","Budesonide",NA,"D22","Melanocytic nevus",0
"436","['H02', 'C44', 'D22', 'D23', 'L57', 'L82']","Budesonide",NA,"D23","Brooke-Spiegler syndrome",0
"436","['H02', 'C44', 'D22', 'D23', 'L57', 'L82']","Budesonide",NA,"L57","actinic keratosis",1
"436","['H02', 'C44', 'D22', 'D23', 'L57', 'L82']","Budesonide",NA,"L82","Seborrheic keratosis",0
"436","['H02', 'C44', 'D22', 'D23', 'L57', 'L82']","Regorafenib",NA,"H02","eyelid disease",0
"436","['H02', 'C44', 'D22', 'D23', 'L57', 'L82']","Regorafenib",NA,"C44","sebaceous carcinoma",0
"436","['H02', 'C44', 'D22', 'D23', 'L57', 'L82']","Regorafenib",NA,"D22","Melanocytic nevus",0
"436","['H02', 'C44', 'D22', 'D23', 'L57', 'L82']","Regorafenib",NA,"D23","Brooke-Spiegler syndrome",0
"436","['H02', 'C44', 'D22', 'D23', 'L57', 'L82']","Regorafenib",NA,"L57","actinic keratosis",0
"436","['H02', 'C44', 'D22', 'D23', 'L57', 'L82']","Regorafenib",NA,"L82","Seborrheic keratosis",0
"436","['H02', 'C44', 'D22', 'D23', 'L57', 'L82']","Calcium Phosphate",NA,"H02","eyelid disease",0
"436","['H02', 'C44', 'D22', 'D23', 'L57', 'L82']","Calcium Phosphate",NA,"C44","sebaceous carcinoma",0
"436","['H02', 'C44', 'D22', 'D23', 'L57', 'L82']","Calcium Phosphate",NA,"D22","Melanocytic nevus",0
"436","['H02', 'C44', 'D22', 'D23', 'L57', 'L82']","Calcium Phosphate",NA,"D23","Brooke-Spiegler syndrome",0
"436","['H02', 'C44', 'D22', 'D23', 'L57', 'L82']","Calcium Phosphate",NA,"L57","actinic keratosis",0
"436","['H02', 'C44', 'D22', 'D23', 'L57', 'L82']","Calcium Phosphate",NA,"L82","Seborrheic keratosis",0
"436","['H02', 'C44', 'D22', 'D23', 'L57', 'L82']","Calcium phosphate dihydrate",NA,"H02","eyelid disease",0
"436","['H02', 'C44', 'D22', 'D23', 'L57', 'L82']","Calcium phosphate dihydrate",NA,"C44","sebaceous carcinoma",0
"436","['H02', 'C44', 'D22', 'D23', 'L57', 'L82']","Calcium phosphate dihydrate",NA,"D22","Melanocytic nevus",0
"436","['H02', 'C44', 'D22', 'D23', 'L57', 'L82']","Calcium phosphate dihydrate",NA,"D23","Brooke-Spiegler syndrome",0
"436","['H02', 'C44', 'D22', 'D23', 'L57', 'L82']","Calcium phosphate dihydrate",NA,"L57","actinic keratosis",0
"436","['H02', 'C44', 'D22', 'D23', 'L57', 'L82']","Calcium phosphate dihydrate",NA,"L82","Seborrheic keratosis",0
"436","['H02', 'C44', 'D22', 'D23', 'L57', 'L82']","Bosutinib",NA,"H02","eyelid disease",0
"436","['H02', 'C44', 'D22', 'D23', 'L57', 'L82']","Bosutinib",NA,"C44","sebaceous carcinoma",0
"436","['H02', 'C44', 'D22', 'D23', 'L57', 'L82']","Bosutinib",NA,"D22","Melanocytic nevus",0
"436","['H02', 'C44', 'D22', 'D23', 'L57', 'L82']","Bosutinib",NA,"D23","Brooke-Spiegler syndrome",0
"436","['H02', 'C44', 'D22', 'D23', 'L57', 'L82']","Bosutinib",NA,"L57","actinic keratosis",0
"436","['H02', 'C44', 'D22', 'D23', 'L57', 'L82']","Bosutinib",NA,"L82","Seborrheic keratosis",0
